Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Pool,Price,Location
4225 N Jensen St,6 Beds,8 Baths,"8,199 sqft ",2003,4 Car Garage,Yes,"$7,950,000",Las Vegas
2606 S Durango Dr #190,1 Bed,1 Bath,720 sqft,1989,1 Carport Spaces,Pool,"$170,000",Las Vegas
701 Peachy Canyon Cir #201,2 Beds,2 Baths,"1,302 sqft",2002,1 Car Garage,Pool,"$349,900",Las Vegas
9844 Amador Ranch Ave,4 Beds,5 Baths,"4,990 sqft ",2013,3 Car Garage,No,"$1,400,000",Las Vegas
6881 Tidal Creek Ave,3 Beds,3 Baths,"1,949 sqft",2016,2 Car Garage,No,"$424,999",Las Vegas
4951 Schumann Dr,2 Beds,3 Baths,"1,719 sqft",1981,2 Car Garage,Pool,"$250,000",Las Vegas
9713 Canyon Walk Ave,2 Beds,2 Baths,"1,305 sqft",2001,2 Car Garage,Pool,"$350,000",Las Vegas
9340 Hickam Ave,5 Beds,5 Baths,"5,007 sqft ",1995,4 Car Garage,Yes,"$1,149,900",Las Vegas
4901 W Gowan Rd,6 Beds,7 Baths,"4,885 sqft ",1997,3 Car Garage,No,"$595,000",Las Vegas
7116 Overhill Ave,3 Beds,2 Baths,"1,445 sqft",1994,2 Car Garage,No,"$395,000",Las Vegas
8733 Burning Hide Ave,4 Beds,3 Baths,"2,693 sqft",2002,3 Car Garage,No,"$470,000",Las Vegas
11217 Rose Reflet Pl,3 Beds,3 Baths,"1,800 sqft",2001,2 Car Garage,No,"$400,000",Las Vegas
2209 Glen Heather Way,4 Beds,3 Baths,"2,252 sqft",1962,1 Carport Spaces,No,"$369,900",Las Vegas
10747 Knickerbocker Ave,3 Beds,3 Baths,"2,130 sqft",2015,2 Car Garage,No,"$399,900",Las Vegas
2725 S Nellis Blvd #1090,2 Beds,2 Baths,"1,029 sqft",1994,1 Carport Spaces,Pool,"$169,200",Las Vegas
66251 Plan in Three Crowns by RHP Properties,3 Beds,2 Baths,896 sqft,2021,No Info,No,"$55,700+",Las Vegas
593 Brinkburn Point Ave,2 Beds,3 Baths,"1,297 sqft",2007,1 Car Garage,No,"$310,000",Las Vegas
9501 Forest Lily Ct,6 Beds,3 Baths,"2,219 sqft",1999,2 Car Garage,No,"$460,000",Las Vegas
911 Finchwood Ln,4 Beds,3 Baths,"1,884 sqft",1984,2 Car Garage,Yes,"$395,000",Las Vegas
3954 Coolcrest Ct,4 Beds,3 Baths,"2,282 sqft",1980,3 Car Garage,Yes,"$450,000",Las Vegas
4400 S Jones Blvd #3080,1 Bed,1 Bath,717 sqft,1998,No Info,Pool,"$169,900",Las Vegas
136 Countrywood Cir,3 Beds,3 Baths,"1,635 sqft",1989,2 Car Garage,No,"$365,000",Las Vegas
5751 E Hacienda Ave #118,1 Bed,1 Bath,750 sqft,1998,1 Carport Spaces,Pool,"$131,900",Las Vegas
1901 Newport Bay Dr,6 Beds,7 Baths,"6,182 sqft ",2000,4 Car Garage,Yes,"$1,599,000",Las Vegas
5961 Sandra Field Ct,4 Beds,3 Baths,"2,502 sqft",2003,3 Car Garage,No,"$380,000",Las Vegas
9691 Amador Ranch Ave,4 Beds,3 Baths,"3,544 sqft ",2007,Garage,No,"$899,900",Las Vegas
2927 The Peaks Ln,3 Beds,3 Baths,"3,451 sqft ",2019,3 Car Garage,No,"$2,450,000",Las Vegas
1919 Winter Hill St,4 Beds,2 Baths,"1,244 sqft",1996,Garage,No,"$290,000",Las Vegas
5700 Taj Mahal Dr,5 Beds,3 Baths,"1,986 sqft",1994,2 Car Garage,Yes,"$400,000",Las Vegas
4926 Calle Del Cajon,2 Beds,3 Baths,"1,740 sqft",1976,2 Car Garage,Pool,"$226,000",Las Vegas
10446 Stanberry Ave,4 Beds,4 Baths,"2,808 sqft",2003,2 Car Garage,Yes,"$949,900",Las Vegas
9977 Cloudy Bay Ct,3 Beds,3 Baths,"1,877 sqft",2006,Garage,No,"$424,900",Las Vegas
7857 Wavering Pine Dr,4 Beds,2 Baths,"1,382 sqft",2001,2 Car Garage,No,"$330,000",Las Vegas
5760 Edna Ave,4 Beds,3 Baths,"2,103 sqft",1985,3 Car Garage,Yes,"$649,994",Las Vegas
6110 Scarlet Leaf St,4 Beds,3 Baths,"2,458 sqft",2018,2 Car Garage,Pool,"$399,000",Las Vegas
4059 Adelphi Ave,4 Beds,2 Baths,"1,417 sqft",1993,2 Car Garage,No,"$300,000",Las Vegas
8309 Woodland Prairie Ave,5 Beds,3 Baths,"2,911 sqft",1997,3 Car Garage,No,"$524,000",Las Vegas
2263 Miner Way,4 Beds,2 Baths,"1,795 sqft",1976,Garage,Yes,"$215,000",Las Vegas
8912 Greensboro Ln,8 Beds,11 Baths,"18,908 sqft",1997,6 Car Garage,Yes,"$13,900,000",Las Vegas
1208 Doolittle Ave,3 Beds,2 Baths,"1,122 sqft",1964,1 Carport Spaces,No,"$255,000",Las Vegas
910 Garden Breeze Way,3 Beds,2 Baths,"1,581 sqft",1997,3 Car Garage,Yes,"$459,900",Las Vegas
8121 Orchard Glen Ave,4 Beds,3 Baths,"2,793 sqft",2004,3 Car Garage,No,"$505,000",Las Vegas
90 Hawk Ridge Dr,5 Beds,7 Baths,"8,186 sqft ",2010,4 Car Garage,Yes,"$7,975,000",Las Vegas
1405 Bryn Mawr Ave,4 Beds,3 Baths,"3,149 sqft ",1955,2 Car Garage,No,"$598,000",Las Vegas
6809 Sierra Trl,4 Beds,3 Baths,"2,088 sqft ",1977,2 Car Garage,Yes,"$720,000",Las Vegas
1809 S 14th St,3 Beds,2 Baths,"1,860 sqft",1964,2 Car Garage,No,"$450,000",Las Vegas
9624 Summer Lilac Ct,5 Beds,3 Baths,"2,982 sqft",1997,3 Car Garage,Yes,"$628,000",Las Vegas
1871 Granemore St,3 Beds,3 Baths,"1,693 sqft",2006,2 Car Garage,No,"$399,900",Las Vegas
272 Waterton Lakes Ave,3 Beds,3 Baths,"2,071 sqft",2001,2 Car Garage,No,"$488,888",Las Vegas
7380 Ackerman Ave,3 Beds,2 Baths,"2,280 sqft",1991,No Info,No,"$450,000",Las Vegas
9837 Queen Charlotte Dr,5 Beds,5 Baths,"3,590 sqft",2000,3 Car Garage,Yes,"$1,899,999",Las Vegas
3012 Lantern Ln,4 Beds,3 Baths,"3,162 sqft ",1967,4 Car Garage,Yes,"$1,249,999",Las Vegas
9330 W Maule Ave #130,2 Beds,2 Baths,"1,231 sqft",2004,Open Parking,Pool,"$230,000",Las Vegas
9204 Briarthorne St,3 Beds,2 Baths,"1,572 sqft",2000,2 Car Garage,No,"$399,999",Las Vegas
3664 Ferndale Cove Dr,5 Beds,3 Baths,"3,387 sqft",1995,3 Car Garage,Yes,"$585,000",Las Vegas
6629 S Pecos Rd,7 Beds,7 Baths,"57,056 sqft ",1957,Garage,Yes,"$27,450,000",Las Vegas
1812 Ortiz St,6 Beds,3 Baths,"2,512 sqft",1964,No Info,Yes,"$519,999",Las Vegas
6232 Bourbon Way,4 Beds,2 Baths,"1,488 sqft",1961,No Info,No,"$290,000",Las Vegas
3496 Old Course St,3 Beds,2 Baths,"1,436 sqft",2002,2 Car Garage,No,"$374,995",Las Vegas
6412 Dinning Ave,3 Beds,2 Baths,"1,323 sqft",1964,2 Car Garage,No,"$290,000",Las Vegas
296 Great Duke Ave,4 Beds,3 Baths,"3,459 sqft",1999,3 Car Garage,Yes,"$849,000",Las Vegas
7129 Overhill Ave,3 Beds,2 Baths,"1,565 sqft",1995,2 Car Garage,No,"$350,000",Las Vegas
3220 Cherum St,3 Beds,2 Baths,"1,911 sqft",2000,2 Car Garage,No,"$540,000",Las Vegas
4259 El Carnal Way,3 Beds,2 Baths,"1,815 sqft",1975,2 Car Garage,Yes,"$449,999",Las Vegas
101 Luna Way #204,2 Beds,2 Baths,964 sqft,1990,Open Parking,,"$174,900",Las Vegas
9463 Castrato Ct,3 Beds,3 Baths,"1,467 sqft",2006,2 Car Garage,No,"$357,000",Las Vegas
2304 Shady Hill Ave,3 Beds,2 Baths,"1,096 sqft",1997,2 Car Garage,No,"$270,000",Las Vegas
6437 First View Ave,4 Beds,2 Baths,"1,521 sqft",2000,2 Car Garage,No,"$329,999",Las Vegas
2708 Cathedral Ln,2 Beds,2 Baths,"1,339 sqft",1987,Garage,No,"$351,100",Las Vegas
3388 Dusa Dr,3 Beds,3 Baths,"1,781 sqft",1984,2 Car Garage,Pool,"$234,900",Las Vegas
1405 Ryan Ave,3 Beds,2 Baths,"1,302 sqft",1956,2 Carport Spaces,No,"$230,000",Las Vegas
1948 Gabriel Dr,4 Beds,3 Baths,"2,216 sqft ",1964,No Info,Yes,"$545,000",Las Vegas
289 Hickory Hollow Ave,5 Beds,4 Baths,"3,733 sqft ",1998,4 Car Garage,No,"$816,000",Las Vegas
750 S Royal Crest Cir #354,2 Beds,2 Baths,"1,122 sqft",1976,No Info,No,"$150,000",Las Vegas
10341 Bentley Oaks Ave,3 Beds,2 Baths,"1,310 sqft",1998,2 Car Garage,No,"$399,000",Las Vegas
4516 Inez Dr,4 Beds,2 Baths,"1,802 sqft",1990,2 Car Garage,Yes,"$449,900",Las Vegas
9720 Highridge Dr,7 Beds,12 Baths,"20,558 sqft",2002,6 Car Garage,Yes,"$9,875,000",Las Vegas
6580 Woodsworth Ave,3 Beds,3 Baths,"1,702 sqft",1997,2 Car Garage,No,"$369,000",Las Vegas
4808 Evergreen Glen Dr,2 Beds,2 Baths,"1,289 sqft",1988,2 Car Garage,No,"$339,900",Las Vegas
11608 Cabo Del Sol Ct,3 Beds,3 Baths,"2,046 sqft",2006,Garage,No,"$593,900",Las Vegas
2548 Monarch Bay Dr,4 Beds,4 Baths,"4,008 sqft ",1993,3 Car Garage,Yes,"$1,200,000",Las Vegas
4020 Buffalo Bill Ave,3 Beds,2 Baths,"1,286 sqft",1995,2 Car Garage,No,"$287,800",Las Vegas
2102 Tierra Del Verde St,2 Beds,3 Baths,"1,144 sqft",2004,1 Car Garage,No,"$195,000",Las Vegas
4718 Longshot Dr,3 Beds,3 Baths,"1,984 sqft",2007,Garage,No,"$399,900",Las Vegas
6317 Anza Ln,4 Beds,2 Baths,"1,144 sqft",1972,1 Carport Spaces,No,"$259,900",Las Vegas
3152 S Eastern Ave #32,2 Beds,1 Bath,863 sqft,1970,No Info,Pool,"$165,000",Las Vegas
115 Kilmartin Valley Ct,4 Beds,3 Baths,"2,964 sqft",2003,Garage,No,"$539,900",Las Vegas
10153 Golden Bluff Ave,5 Beds,5 Baths,"4,192 sqft",2005,3 Car Garage,Yes,"$799,999",Las Vegas
9978 Erie Stream Way,3 Beds,3 Baths,"1,644 sqft",2005,2 Car Garage,No,"$349,990",Las Vegas
6184 Winston Falls Ave,4 Beds,3 Baths,"1,982 sqft",2005,2 Car Garage,No,"$409,900",Las Vegas
7545 Fontera Ct,6 Beds,4 Baths,"4,213 sqft",2013,2 Car Garage,Yes,"$750,000",Las Vegas
7480 Manse Ranch Ave,3 Beds,3 Baths,"2,519 sqft",2014,3 Car Garage,No,"$560,000",Las Vegas
4512 Laguna Vista St,4 Beds,3 Baths,"3,178 sqft",1998,3 Car Garage,No,"$627,000",Las Vegas
2142 Seattle Shore St,3 Beds,2 Baths,"1,552 sqft",2004,2 Car Garage,Yes,"$350,000",Las Vegas
7163 Quarterhorse Ln,3 Beds,3 Baths,"1,419 sqft",2002,2 Car Garage,No,"$320,000",Las Vegas
3047 Red Springs Dr,3 Beds,4 Baths,"3,085 sqft",2001,3 Car Garage,Yes,"$1,350,000",Las Vegas
10444 Highlands River St,3 Beds,3 Baths,"1,385 sqft",2007,1 Car Garage,No,"$324,999",Las Vegas
2220 Villefort Ct,5 Beds,6 Baths,"5,473 sqft ",2003,3 Car Garage,Yes,"$1,697,500",Las Vegas
1624 Bamboo Rain Ave,3 Beds,3 Baths,"1,299 sqft",2007,1 Car Garage,No,"$324,500",Las Vegas
2312 Silver Bluff Ct,4 Beds,5 Baths,,1993,3 Car Garage,Yes,,Las Vegas
3687 Westeros Landing Ave,3 Beds,3 Baths,"1,845 sqft",2015,2 Car Garage,No,"$419,900",Las Vegas
504 Royalton Dr,4 Beds,5 Baths,"4,286 sqft ",2000,3 Car Garage,Yes,"$2,395,000",Las Vegas
7771 Spindrift Cove St,4 Beds,3 Baths,"2,324 sqft",2001,3 Car Garage,No,"$480,900",Las Vegas
10637 Amblewood Way,4 Beds,3 Baths,"2,216 sqft",2000,2 Car Garage,Yes,"$568,888",Las Vegas
9409 Kings Gate Ct,7 Beds,9 Baths,"17,643 sqft ",2005,7 Car Garage,Yes,"$16,000,000",Las Vegas
8762 Poetic Justice Ct,3 Beds,2 Baths,"1,337 sqft",2004,1 Car Garage,No,"$319,900",Las Vegas
3804 Total Eclipse St,3 Beds,3 Baths,"1,480 sqft",2012,Garage,No,"$364,900",Las Vegas
4798 Everman Dr,4 Beds,3 Baths,"2,375 sqft",1962,No Info,Yes,"$360,000",Las Vegas
5104 Brookmere Dr,3 Beds,2 Baths,"1,486 sqft",1994,2 Car Garage,No,"$359,999",Las Vegas
11539 Valentino Ln,5 Beds,4 Baths,"3,121 sqft",2005,2 Car Garage,No,"$679,000",Las Vegas
288 Molinetto St,4 Beds,4 Baths,"3,220 sqft",2019,3 Car Garage,No,"$1,195,000",Las Vegas
8605 Spotted Fawn Ct,3 Beds,3 Baths,"2,824 sqft",2002,3 Car Garage,Yes,"$625,000",Las Vegas
231 Mission Newport Ln #202,2 Beds,2 Baths,876 sqft,1989,No Info,Pool,"$127,500",Las Vegas
5785 Edna Ave,4 Beds,6 Baths,"3,037 sqft ",1977,4 Car Garage,Yes,"$1,250,000",Las Vegas
4516 Red Cider Ln,3 Beds,2 Baths,"1,586 sqft",1993,2 Car Garage,No,"$335,000",Las Vegas
6250 W Flamingo Rd #159,2 Beds,2 Baths,"1,038 sqft",1987,1 Car Garage,,"$170,000",Las Vegas
8284 Aurora Peak Ave,3 Beds,2 Baths,"2,034 sqft",2000,Garage,Yes,"$454,900",Las Vegas
8920 Players Club Dr,11 Beds,16 Baths,"21,835 sqft ",1998,Garage,Yes,"$11,375,000",Las Vegas
8735 Tomnitz Ave #103,3 Beds,3 Baths,"1,553 sqft",2005,2 Car Garage,Pool,"$335,000",Las Vegas
4508 Del Oro Dr,3 Beds,3 Baths,"1,365 sqft",1974,2 Car Garage,Pool,"$228,800",Las Vegas
5637 Garriga Dr,2 Beds,3 Baths,"1,597 sqft",2016,2 Car Garage,Pool,"$498,800",Las Vegas
4195 Story Rock St,3 Beds,2 Baths,"1,181 sqft",2007,1 Car Garage,No,"$263,000",Las Vegas
11379 Gravitation Dr,3 Beds,3 Baths,"2,027 sqft",2018,2 Car Garage,Pool,"$539,000",Las Vegas
8985 S Durango Dr #1138,2 Beds,2 Baths,"1,159 sqft",2006,1 Carport Spaces,Pool,"$289,900",Las Vegas
2621 Topaz Sq,4 Beds,3 Baths,"2,607 sqft",1976,2 Car Garage,Yes,"$485,000",Las Vegas
12015 Abbracci Ave,5 Beds,6 Baths,"4,479 sqft",2018,2 Car Garage,No,"$1,100,000",Las Vegas
6180 Marasco Ct,4 Beds,4 Baths,"3,674 sqft",2012,3 Car Garage,Yes,"$1,300,000",Las Vegas
3576 Judah Way,3 Beds,2 Baths,"1,450 sqft",1994,2 Car Garage,,"$354,900",Las Vegas
9919 Monument Bluff Ct,4 Beds,4 Baths,"2,666 sqft",2021,2 Car Garage,No,"$572,000",Las Vegas
66 Crested Cloud Way,4 Beds,5 Baths,"6,322 sqft ",2018,5 Car Garage,Yes,"$8,300,000",Las Vegas
4525 Dean Martin Dr #2503,2 Beds,5 Baths,"8,017 sqft",2006,No Info,No,"$15,000,000",Las Vegas
31 Dovewood Ave,3 Beds,3 Baths,"1,550 sqft",2007,1 Car Garage,No,"$349,900",Las Vegas
10612 Olivebranch Ave,3 Beds,3 Baths,"2,518 sqft",1999,3 Car Garage,Yes,"$575,000",Las Vegas
8904 Silvagni Dr,3 Beds,2 Baths,"1,640 sqft",1985,3 Car Garage,No,"$400,000",Las Vegas
3245 Lindell Rd,3 Beds,3 Baths,"3,150 sqft ",1987,2 Car Garage,Yes,"$699,000",Las Vegas
5254 Jacala St,4 Beds,3 Baths,"1,549 sqft",2008,1 Car Garage,No,"$315,000",Las Vegas
5147 Garden Ln #DF,1 Bed,1 Bath,702 sqft,1977,1 Car Garage,Pool,"$109,900",Las Vegas
10993 Zampino St,3 Beds,2 Baths,"1,521 sqft",2001,2 Car Garage,No,"$399,000",Las Vegas
3296 Rabbit Brush Ct,4 Beds,2 Baths,"2,243 sqft",2004,2 Car Garage,Yes,"$1,099,000",Las Vegas
6384 Cornstalk Cir,5 Beds,3 Baths,"2,454 sqft",1995,3 Car Garage,Yes,"$479,999",Las Vegas
26 Vintage Ct,12 Beds,15 Baths,"20,264 sqft ",1993,5 Car Garage,Yes,"$7,500,000",Las Vegas
1900 N Torrey Pines Dr #201,2 Beds,2 Baths,"1,022 sqft",1993,Garage,Pool,"$185,000",Las Vegas
6840 Armistead St,3 Beds,2 Baths,"1,327 sqft",2007,2 Car Garage,No,"$335,000",Las Vegas
1819 Beverly Way,4 Beds,3 Baths,"3,483 sqft",1973,2 Car Garage,No,"$635,000",Las Vegas
7413 Winter Garden Ct,3 Beds,3 Baths,"1,637 sqft",1988,2 Car Garage,No,"$365,000",Las Vegas
9730 Yellow Shadow Ave,3 Beds,3 Baths,"3,137 sqft ",2017,3 Car Garage,Yes,"$949,999",Las Vegas
209 Kyland Cove Ave,3 Beds,2 Baths,"1,535 sqft",2000,2 Car Garage,Pool,"$370,000",Las Vegas
6513 Assembly Dr,2 Beds,2 Baths,"1,113 sqft",1993,2 Car Garage,No,"$270,000",Las Vegas
9025 Grove Crest Ln,6 Beds,9 Baths,"10,165 sqft",1997,4 Car Garage,Yes,"$8,950,000",Las Vegas
1401 Pyramid Dr,3 Beds,2 Baths,"1,449 sqft",1956,No Info,Yes,"$319,999",Las Vegas
1773 Cape Cod Landing Dr,3 Beds,3 Baths,"2,742 sqft",2009,2 Car Garage,No,"$550,000",Las Vegas
2725 S Nellis Blvd #2033,2 Beds,2 Baths,"1,029 sqft",1994,1 Carport Spaces,,"$174,900",Las Vegas
308 Yardarm Way,2 Beds,2 Baths,"1,171 sqft",1988,2 Car Garage,Pool,"$245,000",Las Vegas
4575 Dean Martin Dr #2806,2 Beds,3 Baths,"2,324 sqft",2005,No Info,No,"$899,900",Las Vegas
11291 Gravitation Dr,3 Beds,4 Baths,"2,488 sqft",2019,2 Car Garage,Pool,"$649,000",Las Vegas
3309 Epson St,3 Beds,3 Baths,"1,400 sqft",1997,2 Car Garage,No,"$349,999",Las Vegas
5435 N Durango Dr,5 Beds,5 Baths,"4,684 sqft",1993,4 Car Garage,No,"$1,199,999",Las Vegas
8204 Stoneheather Ct,4 Beds,3 Baths,"2,145 sqft",2000,2 Car Garage,No,"$390,000",Las Vegas
7817 Cape Vista Ln,3 Beds,2 Baths,"1,627 sqft",1989,Garage,Yes,"$419,900",Las Vegas
8842 Palm Creek Ct,3 Beds,3 Baths,"1,976 sqft",2005,2 Car Garage,No,"$419,000",Las Vegas
8923 Tom Noon Ave,4 Beds,3 Baths,"2,404 sqft",2005,2 Car Garage,No,"$429,900",Las Vegas
Address Not Disclosed,4 Beds,3 Baths,"3,044 sqft",2004,3 Car Garage,No,"$679,000",Las Vegas
5129 Fall Meadows Ave,3 Beds,2 Baths,"1,410 sqft",2000,2 Car Garage,No,"$379,900",Las Vegas
1698 Adobe Frost Ct,4 Beds,3 Baths,"1,741 sqft",2000,2 Car Garage,Yes,"$410,000",Las Vegas
3001 Carruth St,3 Beds,2 Baths,"1,733 sqft",1967,No Info,Yes,"$299,000",Las Vegas
3624 Broxburn St,3 Beds,2 Baths,"1,573 sqft",1985,2 Car Garage,Yes,"$390,000",Las Vegas
886 Cool Aquamarine St,4 Beds,3 Baths,"1,680 sqft",2014,Garage,No,"$400,000",Las Vegas
6160 W Oquendo Rd,4 Beds,3 Baths,"4,184 sqft",1979,2 Car Garage,Yes,"$895,000",Las Vegas
4761 Torrence Dr,3 Beds,2 Baths,"1,771 sqft",1984,Garage,Yes,"$398,000",Las Vegas
2848 Beaconfalls Way,3 Beds,2 Baths,986 sqft,1987,2 Car Garage,No,"$228,000",Las Vegas
PLAN 1795 in Sterling Bay by D.R. Horton - Las Vegas,4 Beds,3 Baths,"1,795 sqft",2021,No Info,No,"$400,990+",Las Vegas
1404 Seward St #203,3 Beds,2 Baths,"1,344 sqft",1996,1 Carport Spaces,,"$288,000",Las Vegas
10269 Free Spirit St,3 Beds,3 Baths,"1,480 sqft",2003,1 Car Garage,No,"$319,000",Las Vegas
3872 Rancho Niguel Pkwy,5 Beds,3 Baths,"2,918 sqft",1996,2 Car Garage,Yes,"$724,000",Las Vegas
65 Dutch Colony Ave,3 Beds,3 Baths,"1,887 sqft",2006,2 Car Garage,No,"$389,900",Las Vegas
10116 Juniper Myrtle Ct,4 Beds,3 Baths,"1,741 sqft",2001,Garage,Yes,"$470,000",Las Vegas
4177 San Cuervo Way,4 Beds,3 Baths,"1,722 sqft",2019,1 Car Garage,No,"$310,000",Las Vegas
7104 Fury Ln,4 Beds,3 Baths,"2,148 sqft",1986,3 Car Garage,Yes,"$475,000",Las Vegas
2108 Buckboard Ln,3 Beds,2 Baths,"1,846 sqft ",1971,Garage,Yes,"$599,999",Las Vegas
5905 Heron Ave,3 Beds,2 Baths,"1,598 sqft",1961,No Info,Yes,"$310,000",Las Vegas
1308 Torington Dr,3 Beds,2 Baths,"1,213 sqft",1992,2 Car Garage,No,"$350,000",Las Vegas
1417 Canyon Ledge Ct,3 Beds,4 Baths,"3,586 sqft",2007,2 Car Garage,Yes,"$899,999",Las Vegas
8125 Mountain Forest Ct,4 Beds,4 Baths,"3,045 sqft",2005,3 Car Garage,No,"$599,900",Las Vegas
5835 Doe Ave,4 Beds,3 Baths,"2,326 sqft",1979,2 Car Garage,No,"$649,900",Las Vegas
2524 Silverton Dr,2 Beds,2 Baths,"1,384 sqft",1989,2 Car Garage,No,"$414,900",Las Vegas
6718 Oxendale Ave,2 Beds,3 Baths,"1,277 sqft",2004,1 Car Garage,No,"$296,000",Las Vegas
10420 Pacific Sageview Ln,2 Beds,2 Baths,"1,204 sqft",1998,2 Car Garage,Pool,"$385,000",Las Vegas
9789 Golden Thread Ct,5 Beds,3 Baths,"4,027 sqft",2017,3 Car Garage,Yes,"$749,900",Las Vegas
9601 Teton Diablo Ave,4 Beds,3 Baths,"2,386 sqft",1996,2 Car Garage,Yes,"$599,000",Las Vegas
3521 Wingrove Ave,4 Beds,3 Baths,"1,740 sqft",1964,No Info,Yes,"$414,999",Las Vegas
3605 Ferndale Cove Dr,5 Beds,3 Baths,"3,215 sqft",1995,3 Car Garage,Yes,"$594,900",Las Vegas
2050 Los Feliz St #132,3 Beds,3 Baths,"1,826 sqft",2004,2 Car Garage,Pool,"$295,000",Las Vegas
3625 Tobias Ln,6 Beds,6 Baths,"6,402 sqft",1975,2 Car Garage,Yes,"$1,995,000",Las Vegas
6061 Arbor Downs Ave,5 Beds,3 Baths,"2,641 sqft",2015,2 Car Garage,Yes,"$525,000",Las Vegas
135 E Harmon Ave #2602,1 Bed,2 Baths,874 sqft,2006,No Info,No,"$339,900",Las Vegas
800 Pont Chartrain Dr,4 Beds,5 Baths,"4,414 sqft",1999,3 Car Garage,Yes,"$1,750,000",Las Vegas
3653 Belvedere Park Ln,6 Beds,7 Baths,"6,198 sqft",2004,3 Car Garage,Yes,"$2,300,000",Las Vegas
6786 Grandola Dr,3 Beds,3 Baths,"1,503 sqft",1976,2 Car Garage,Yes,"$379,800",Las Vegas
4471 Dean Martin Dr #1702,2 Beds,2 Baths,"1,111 sqft",2007,No Info,Pool,"$458,500",Las Vegas
5114 Spanish Hills Dr,6 Beds,8 Baths,"12,181 sqft",2005,4 Car Garage,Yes,"$5,500,000",Las Vegas
6230 Sapporo Cir,4 Beds,2 Baths,"2,120 sqft",1996,Attached Garage,Yes,"$424,997",Las Vegas
7135 Shadow Crest Dr,2 Beds,2 Baths,995 sqft,1986,2 Car Garage,No,"$335,000",Las Vegas
6429 Bugbee Ave,3 Beds,2 Baths,"1,106 sqft",1975,2 Car Garage,No,"$319,000",Las Vegas
4360 El Esteban Way,3 Beds,2 Baths,"1,180 sqft",1977,2 Car Garage,No,"$285,000",Las Vegas
9662 Azure Dr,4 Beds,4 Baths,"4,702 sqft ",2002,4 Car Garage,Yes,"$1,350,000",Las Vegas
3970 Spencer St,5 Beds,6 Baths,"16,936 sqft",1978,Garage,Yes,"$5,900,000",Las Vegas
8825 Faircrest Dr,2 Beds,2 Baths,"1,359 sqft",1989,2 Car Garage,Pool,"$385,000",Las Vegas
4162 Sparrow Rock St,3 Beds,3 Baths,"1,608 sqft",2005,Garage,No,"$369,900",Las Vegas
5710 E Tropicana Ave #2114,3 Beds,2 Baths,"1,225 sqft",2000,Open Parking,Pool,"$194,900",Las Vegas
4108 San Bernardino Ave,4 Beds,3 Baths,"1,844 sqft",1963,1 Car Garage,Yes,"$299,000",Las Vegas
6406 Fulton Meadows Ave,3 Beds,3 Baths,"1,797 sqft",2007,2 Car Garage,No,"$440,000",Las Vegas
2975 American River Ln,5 Beds,7 Baths,"7,277 sqft ",2005,3 Car Garage,Yes,"$3,897,000",Las Vegas
3567 Arville St #704C,2 Beds,2 Baths,968 sqft,1985,1 Carport Spaces,Pool,"$172,000",Las Vegas
2775 W Pebble Rd #328,1 Bed,3 Baths,"1,638 sqft",2006,No Info,No,"$350,000",Las Vegas
11258 Campanile St,5 Beds,3 Baths,"2,260 sqft",2004,2 Car Garage,No,"$460,000",Las Vegas
7600 Advantage Ct,5 Beds,3 Baths,"2,480 sqft",1995,2 Car Garage,Yes,"$489,900",Las Vegas
3020 E Saint Louis Ave,3 Beds,2 Baths,"1,392 sqft",1959,No Info,Yes,"$334,900",Las Vegas
5641 Rowland Ave,5 Beds,4 Baths,"3,509 sqft",2009,2 Car Garage,Yes,"$1,050,000",Las Vegas
4307 Twilight St,3 Beds,2 Baths,"1,680 sqft",1984,2 Car Garage,No,"$319,990",Las Vegas
9452 Green Vineyard Ave,3 Beds,3 Baths,"1,672 sqft",2003,2 Car Garage,Yes,"$415,000",Las Vegas
116 Cadrow Castle Ct,4 Beds,3 Baths,"2,544 sqft",2003,2 Car Garage,No,"$525,000",Las Vegas
8337 Pendragon Cir,4 Beds,3 Baths,"1,559 sqft",1993,2 Car Garage,Yes,"$399,000",Las Vegas
566 Oakbrook Ln,3 Beds,3 Baths,"1,566 sqft",1974,2 Carport Spaces,Pool,"$219,000",Las Vegas
6229 Garwood Ave,4 Beds,2 Baths,"1,834 sqft",1963,No Info,No,"$335,000",Las Vegas
7207 La Puebla St,5 Beds,8 Baths,"9,476 sqft",2006,4 Car Garage,Yes,"$3,500,000",Las Vegas
8972 Red Kansas Ct,4 Beds,3 Baths,"2,206 sqft",2007,2 Car Garage,No,"$399,000",Las Vegas
2020 Granemore St,3 Beds,3 Baths,"1,990 sqft",2009,2 Car Garage,No,"$446,000",Las Vegas
6809 Squaw Mountain Dr #101,2 Beds,2 Baths,"1,197 sqft",1997,2 Car Garage,Pool,"$242,500",Las Vegas
5156 Mineral Lake Dr,5 Beds,3 Baths,"1,594 sqft",2001,2 Car Garage,No,"$333,000",Las Vegas
6300 Foxcroft Ave,3 Beds,3 Baths,"2,294 sqft ",1996,3 Car Garage,Yes,"$535,000",Las Vegas
6965 Stargazer Ridge Ct,4 Beds,6 Baths,"5,822 sqft ",2021,4 Car Garage,Yes,"$2,799,000",Las Vegas
6215 N Eula St,4 Beds,5 Baths,"4,552 sqft ",2017,4 Car Garage,Yes,"$1,499,990",Las Vegas
